transition,46127.339621,46131.832926
transition,46131.863108,46136.35642
run,46136.386571,46140.879895
run,46140.910047,46145.408392
run,46145.438543,46149.97211
transition,46150.002292,46154.500841
transition,46154.530993,46159.024625
run,46159.054807,46163.548458
transition,46163.57861,46168.082296
transition,46168.112447,46172.621032
transition,46172.651214,46177.144683
run,46177.17987,46181.673313
transition,46181.703464,46186.211968
run,46186.24212,46190.740602
transition,46190.770754,46195.289248
transition,46195.3194,46199.83799
transition,46199.868142,46204.366553
transition,46204.396705,46208.905264
transition,46208.935415,46213.443922
transition,46213.474104,46217.972567
run,46218.002719,46222.496175
run,46222.526327,46227.019759
run,46227.04991,46231.543311
transition,46231.573462,46236.076893
run,46236.107044,46240.600426
run,46240.630578,46245.12389
run,46245.154042,46249.647403
run,46249.677555,46254.185968
run,46254.216119,46258.709415
run,46258.739566,46263.23291
run,46263.263061,46267.756384
run,46267.786536,46272.28989
run,46272.320041,46276.833431
run,46276.863613,46281.372003
run,46281.402154,46285.895429
run,46285.925611,46290.418897
run,46290.449049,46294.942331
run,46294.972483,46299.465735
run,46299.495917,46303.989158
run,46304.019309,46308.522643
run,46308.552794,46313.056106
run,46313.086258,46317.579513
run,46317.609664,46322.102927
run,46322.133109,46326.626316
run,46326.656497,46331.154714
run,46331.184865,46335.693255
run,46335.723406,46340.216624
run,46340.246776,46344.745019
run,46344.77517,46349.288569
run,46349.31872,46353.842223
run,46353.872375,46358.370731
run,46358.400882,46362.909282
run,46362.939433,46367.442787
run,46367.472938,46371.966207
transition,46371.996358,46376.504727
run,46376.53489,46381.048306
run,46381.078457,46385.571772
run,46385.601924,46390.095263
run,46390.125415,46394.618703
run,46394.648855,46399.142081
run,46399.172232,46403.665495
run,46403.695647,46408.188873
run,46408.219025,46412.712232
run,46412.742384,46417.235618
run,46417.26577,46421.758992
run,46421.789144,46426.282369
run,46426.31252,46430.825813
run,46430.855964,46435.369304
run,46435.399455,46439.907716
run,46439.937867,46444.446164
run,46444.476316,46448.9695
run,46448.999682,46453.492887
run,46453.523038,46458.016222
run,46458.046374,46462.539524
run,46462.569706,46467.06288
transition,46467.093031,46471.596244
run,46471.626416,46476.129653
run,46476.159804,46480.652946
run,46480.683097,46485.17631
run,46485.206462,46489.699622
run,46489.729804,46494.222959
run,46494.25311,46498.74626
run,46498.776411,46503.269563
run,46503.299715,46507.797854
run,46507.828005,46512.326237
run,46512.356388,46516.849521
run,46516.879703,46521.372842
run,46521.402993,46525.896164
run,46525.926315,46530.41944
run,46530.449592,46534.942708
run,46534.972889,46539.466024
run,46539.496176,46543.989316
run,46544.019467,46548.512604
run,46548.542756,46553.035878
run,46553.066029,46557.574205
run,46557.604357,46562.097482
run,46562.127633,46566.625814
run,46566.655966,46571.149067
run,46571.179219,46575.672294
run,46575.702446,46580.195562
run,46580.225713,46584.718806
run,46584.74897,46589.262165
run,46589.292316,46593.785428
run,46593.815579,46598.3087
run,46598.338882,46602.831972
transition,46602.862123,46607.365252
run,46607.395405,46611.893523
run,46611.923674,46616.416757
run,46616.446908,46620.9501
run,46620.980252,46625.498503
run,46625.528654,46630.03184
run,46630.061991,46634.555196
run,46634.585378,46639.083529
