transition,0.0,4.494293000025209
bike,0.9048940000357106,5.3991490000044
bike,1.8097810000181198,6.304045000055339
bike,2.7146820000489242,7.20892400003504
bike,3.619559000013396,8.113835000025574
bike,4.5244450000463985,9.018696000042837
transition,5.429301000025589,9.923589000012726
bike,6.334227000013925,10.828452000045218
bike,7.239106000051834,11.733328000002075
bike,8.143986000039149,12.63820400001714
bike,9.048846999998204,13.54310400004033
bike,9.953741000033915,14.44798900000751
bike,10.858603000000585,15.35286000004271
bike,11.76347900001565,16.257735999999568
bike,12.66835600003833,17.162617000052705
bike,13.573255000053905,18.067479000019375
bike,14.478140000021085,18.972370000032242
bike,15.383011000056285,19.877260000037495
bike,16.287888000020757,20.782120000047144
bike,17.192768000008073,21.686996000004
bike,18.09763000003295,22.591891000047326
bike,19.002522000053432,23.496742000046652
bike,19.90741100005107,24.401620000018738
bike,20.81227100000251,25.306505000044126
bike,21.717166000045836,26.21136600000318
bike,22.622043000010308,27.116231000050902
bike,23.526924000005238,28.021093000017572
bike,24.431802000035532,28.92597800004296
transition,25.336655999999493,29.830855000007432
bike,26.241517000016756,30.735704999999143
bike,27.14641300000949,31.640582000021823
bike,28.051275000034366,32.54542700003367
bike,28.956128999998327,33.45032200001879
bike,29.861006000021007,34.35516900004586
transition,30.765887000015937,35.26003100001253
transition,31.670733000035398,36.16488100000424
transition,32.57560900005046,37.069779000012204
bike,33.48047300003236,37.97461600002134
bike,34.38535100000445,38.8794620000408
bike,35.29018100001849,39.784316000004765
bike,36.19506300002104,40.689193000027444
bike,37.09993100003339,41.59405300003709
bike,38.00476700003492,42.498884000000544
bike,38.90964399999939,43.40374600002542
transition,39.81449800002156,44.308584000042174
transition,40.71934400004102,45.21344100002898
bike,41.62420400005067,46.118240000039805
transition,42.52903500001412,47.023115000047255
run,43.43389800004661,47.92796400003135
run,44.338736000005156,48.83278000005521
bike,45.243592000042554,49.73761500004912
bike,46.14842199999839,50.64243000000715
bike,47.05326600000262,51.54727700003423
bike,47.95811500004493,52.452117000008
bike,48.862962000013795,53.356932000024244
bike,49.767766000004485,54.26174100005301
bike,50.672612000023946,55.16658100002678
bike,51.57742900005542,56.07141200004844
bike,52.48226800002158,56.97622500004945
bike,53.38711400004104,57.88103800005047
bike,54.29192300001159,58.78584200004116
bike,55.196732000040356,59.690658000006806
bike,56.10156400001142,60.59548000001814
bike,57.00637600000482,61.50029100000393
bike,57.911189000005834,62.405116000038106
bike,58.81602399999974,63.3099720000173
bike,59.72080900002038,64.21481500001391
bike,60.62563200003933,65.11962300003506
bike,61.5304420000175,66.02447200001916
bike,62.435297000047285,66.92931900004623
bike,63.34012300003087,67.8341660000151
bike,64.24496600002749,68.73898200003896
bike,65.14980400004424,69.64383300003828
bike,66.05462300003273,70.54868600005284
bike,66.9594700000016,71.45355100004235
bike,67.86431800003629,72.35840600001393
bike,68.76916900003562,73.26325700001325
bike,69.67401500005508,74.1680800000322
bike,70.57886800001143,75.07294000004185
bike,71.48373300000094,75.97777700005099
bike,72.3885570000275,76.88262800005032
bike,73.29340900003444,77.78749000001699
bike,74.19823100004578,78.69233600003645
bike,75.10309200000484,79.59716800000751
bike,76.00795900000958,80.50198500003899
bike,76.91277900000568,81.40682700002799
bike,77.81764100003056,82.31165600003442
bike,78.72248700005002,83.21646300004795
bike,79.62731900002109,84.12129900004948
bike,80.53216700005578,85.02610800002003
bike,81.43697900004918,85.93091200001072
bike,82.34180800005561,86.83575800003018
bike,83.24661400000332,87.74054300005082
bike,84.15145000000484,88.64535200002138
bike,85.05626000004122,89.55013700004201
bike,85.9610630000243,90.45493900001748
bike,86.86590900004376,91.35976100002881
bike,87.7707250000094,92.26454500004184
bike,88.67550400004257,93.16933400003472
bike,89.58028800005559,94.0741000000271
bike,90.48512100003427,94.97888700000476
transition,91.38991300005,95.88365100004012
bike,92.29469600005541,96.78846000001067
bike,93.1994850000483,97.69324500003131
bike,94.10425100004068,98.5980040000286
bike,95.00903800001834,99.50276200001827
bike,95.9138320000493,100.40753500000574
bike,96.81861100002425,101.31231100001605
bike,97.72339600004489,102.2170670000487
bike,98.62815500004217,103.12180800002534
bike,99.53294400003506,104.02661300002364
bike,100.43768700002693,104.93135700002313
bike,101.34246200002963,105.83612200000789
bike,102.24724900000729,106.74087600002531
bike,103.15199000004213,107.64562700001989
bike,104.05676500004483,108.55040500004543
bike,104.9615080000367,109.455185000028
bike,105.86627300002147,110.3599530000356
bike,106.7710280000465,111.26470200001495
bike,107.67580900003668,112.16946300002746
bike,108.58058700000402,113.07424000004539
bike,109.48533600004157,113.97898500005249
bike,110.39010499999858,114.88374000001932
bike,111.29485300002852,115.78849400003674
bike,112.19961400004104,116.6932440000237
bike,113.10439200000837,117.59802000003401
bike,114.00913600000786,118.50276900001336
bike,114.91389100003289,119.40752400003839
bike,115.81864100001985,120.312292000046
bike,116.72339500003727,121.21704800002044
bike,117.62817100004759,122.12182200001553
bike,118.53292100003455,123.02654000004986
bike,119.43767500005197,123.93130100000417
bike,120.34244400000898,124.83606100000907
bike,121.24719900003402,125.7408160000341
bike,122.15197200002149,126.64555900002597
bike,123.05672200000845,127.55028700002003
bike,123.96148300002096,128.4550670000026
bike,124.86621200002264,129.35980800003745
bike,125.77096700004768,130.26457600004505
bike,126.67571100004716,131.16930400003912
bike,127.58046800002921,132.07405700004892
bike,128.4852190000238,132.97878100001253
bike,129.38995900005102,133.883569000056
bike,130.29472800000804,134.78829300001962
bike,131.1994550000527,135.69305000000168
bike,132.1042090000119,136.5977820000262
bike,133.00896300002933,137.50253800000064
bike,133.91372000001138,138.4072570000426
bike,134.81847500003641,139.31197100004647
bike,135.72320100001525,140.21673700003885
bike,136.627964000043,141.12145800003782
bike,137.53269000002183,142.02621000004
bike,138.43740800005617,142.93094200000633
bike,139.34215300000506,143.83565000002272
bike,140.24688900000183,144.74037400004454
bike,141.1516100000008,145.64514000003692
bike,142.05636100005358,146.54988500004401
bike,142.9610930000199,147.45458800002234
bike,143.86583200003952,148.35934300004737
bike,144.77055600000313,149.26405900000827
bike,145.6752910000505,150.16878800000995
bike,146.58003599999938,151.07351000001654
bike,147.48473900003592,151.97820900002262
bike,148.38949400000274,152.88294999999925
bike,149.29421000002185,153.78767400002107
bike,150.19894000003114,154.69240500003798
bike,151.10366200003773,155.5971230000141
bike,152.0083910000394,156.50185600004625
bike,152.91313200001605,157.40661900001578
bike,153.81785600003786,158.31135600002017
bike,154.72255700000096,159.2160880000447
bike,155.6272750000353,160.12079300003825
bike,156.53203700005542,161.02557500003604
bike,157.43677200004458,161.93029000004753
bike,158.34150800004136,162.83501400001114
bike,159.24624000000767,163.7397560000536
bike,160.15097400004743,164.64446000003954
bike,161.05572699999902,165.54919700004393
bike,161.96044200001052,166.45391900005052
bike,162.86518300004536,167.3586639999994
bike,163.76990700000897,168.26339700003155
bike,164.67461100005312,169.1681320000207
bike,165.5793479999993,170.07284100004472
bike,166.4840700000059,170.9775480000535
bike,167.38881500001298,171.88226600002963
bike,168.29354900005274,172.78699000005145
bike,169.1982840000419,173.69169600005262
bike,170.1029930000077,174.5964340000064
bike,171.0077300000121,175.50112900004024
bike,171.9124170000432,176.40587000001688
bike,172.81714200001443,177.3105429999996
bike,173.72184700000798,178.21526000002632
bike,174.62658500002,179.11996900005033
bike,175.5312800000538,180.02467800001614
bike,176.43602100003045,180.92941500002053
bike,177.3406950000208,181.83410800003912
bike,178.2454420000431,182.7388009999995
bike,179.1501200000057,183.6435150000034
bike,180.0548290000297,184.54822900000727
bike,180.9595660000341,185.45291500003077
bike,181.8642600000021,186.35764500004007
bike,182.7689520000131,187.26238000002922
bike,183.67369600001257,188.16711500001838
bike,184.57838000002084,189.0718160000397
bike,185.48306700005196,189.97655200003646
bike,186.38779700000305,190.88127600000007
bike,187.2925310000428,191.78599800000666
bike,188.19726600003196,192.69074000004912
bike,189.10199799999828,193.5954260000144
bike,190.00670399999944,194.50015100004384
bike,190.91142499999842,195.40487500000745
transition,191.81614900002023,196.309624000045
bike,192.72089100000449,197.21433800004888
bike,193.6256080000312,198.11903700005496
bike,194.53033300000243,199.02377600001637
bike,195.43502600002103,199.928486000048
bike,196.33977500000037,200.8332100000116
bike,197.24448900000425,201.73789000004763
bike,198.14918900001794,202.64263000001665
bike,199.05392700002994,203.5473270000075
bike,199.95866800000658,204.45201500004623
bike,200.8633620000328,205.35674500005553
bike,201.7680720000062,206.2614520000061
bike,202.6727800000226,207.16615400003502
bike,203.57747800002107,208.07083500002045
bike,204.48219700000482,208.9755540000042
bike,205.3868970000185,209.8802470000228
bike,206.29160300001968,210.78493500000332
bike,207.1963050000486,211.68960300000617
bike,208.10098600003403,212.59431900002528
bike,209.00570500001777,213.49901600001613
bike,209.9103929999983,214.40371000004234
bike,210.8150860000169,215.30837600002997
bike,211.71978500002297,216.21307600004366
bike,212.62447000003885,217.1178030000301
bike,213.52916800003732,218.02251500001876
bike,214.4338610000559,218.92720800003735
bike,215.33855800004676,219.83190100005595
bike,216.24325700005284,220.73658600001363
bike,217.14795400004368,221.6412840000121
bike,218.05266700003995,222.545986000041
bike,218.95735900005093,223.45069100003457
bike,219.86205300001893,224.35538300004555
bike,220.7667370000272,225.260081000044
bike,221.67143500002567,226.1647970000049
bike,222.576138000004,227.06949200003874
bike,223.48084200004814,227.97419900004752
bike,224.38553500000853,228.8788620000123
bike,225.29023199999938,229.7835400000331
bike,226.19494800001848,230.68821700004628
bike,227.09964400000172,231.5929120000219
bike,228.0043500000029,232.4975830000476
bike,228.90901300002588,233.4022700000205
bike,229.81369100004667,234.30696600000374
bike,230.71839900000487,235.2116110000061
bike,231.6230640000431,236.11630200000945
bike,232.52773500001058,237.02095200004987
bike,233.43242100003408,237.92564600001788
bike,234.33711700001732,238.8303270000033
bike,235.24176200001966,239.73494900000514
bike,236.14645400003064,240.63963400002103
bike,237.05113400000846,241.54429200000595
bike,237.9558150000521,242.4489520000061
bike,238.86047800001688,243.35364000004483
bike,239.76513000001432,244.25830700004008
bike,240.66981600003783,245.16295600001467
bike,241.57444300001953,246.06760100001702
bike,242.47910300001968,246.97228000004543
bike,243.3837910000002,247.87694300001021
bike,244.28845800005365,248.78158800001256
bike,245.19313700002385,249.68624200002523
bike,246.09775100002298,250.5909260000335
bike,247.0024310000008,251.495597000001
bike,247.9070940000238,252.40027400001418
bike,248.81177000002936,253.30490700004157
bike,249.71639400004642,254.20955500000855
bike,250.62107700004708,255.11423900001682
bike,251.52574800001457,256.0189170000376
bike,252.43042500002775,256.9235489999992
bike,253.33505900000455,257.8281920000445
bike,254.23970700002974,258.7328720000223
bike,255.144391000038,259.6375480000279
bike,256.0490680000512,260.5422060000128
bike,256.953731000016,261.4468550000456
bike,257.8583440000075,262.35150700004306
bike,258.7630240000435,263.25620100001106
bike,259.6677000000491,264.160847000021
bike,260.572358000034,265.065539000032
bike,261.477006000001,265.9701930000447
bike,262.3816579999984,266.87482600001385
transition,263.28635300003225,267.77948800002923
