46961.257051,0.1608,-0.3158,-0.0418,-0.2673,0.2365,-0.5756 
46995.724866,0.0333,-0.0277,0.0416,-0.3245,0.0161,0.0302 
46498.022549,-1.5053,-0.8391,-0.3494,0.5881,-0.8813,0.3797 
47149.608349,0.0272,0.0250,-0.0478,0.4772,-0.2411,-0.4413 
47170.837693,0.2386,0.0614,-0.0799,1.0835,-0.0370,1.0969 
47366.454613,-0.5187,0.2666,-0.1698,0.1129,0.6163,0.8620 
46609.933449,0.3045,-1.6720,0.2473,-1.9967,1.6537,2.3526 
46881.796351,0.1163,0.0917,-0.2193,0.8605,-0.2586,0.1847 
46379.133342,-1.3548,-0.3726,0.5428,-2.4835,-1.1351,0.2702 
46563.394169,0.4881,-1.0842,-0.3152,-2.1436,-0.4587,3.2608 
46373.745412,1.4225,0.7884,1.5860,-0.8663,9.5479,0.9916 
46550.563133,0.5777,-1.2489,-0.1835,-3.1532,0.2698,3.8254 
46199.325295,0.2226,-0.1911,-0.3378,-0.6449,0.0434,-1.3048 
46902.604002,0.2158,0.0717,0.1732,3.0802,-0.5676,-0.3955 
46552.583535,0.9463,-1.6413,-0.0109,2.1369,3.7603,1.2346 
46255.543003,-0.6023,0.1283,0.5356,-2.0278,-2.9526,1.5471 
46316.493912,0.0815,0.8276,0.4743,-6.0188,-4.5073,-1.0430 
47319.201519,-0.2137,-0.0654,-0.0755,0.6242,1.6227,0.6102 
46932.126627,-0.0446,0.3033,0.0311,0.9406,-0.3022,-0.2305 
46950.340663,-0.1783,-0.3143,-0.8061,-0.0145,-0.0402,0.2419 
46707.462390,-0.0140,0.0006,0.0303,-1.1629,0.0817,0.0852 
46954.230738,-0.0226,-0.0862,0.0563,-0.1135,0.0763,0.1346 
46136.507207,-0.3326,0.7571,-0.2461,-2.3398,-1.4706,1.1823 
47195.896726,-0.1690,-0.0708,-0.0628,-0.0171,-0.4205,-0.0818 
47281.386849,-0.2228,0.1180,-0.3818,0.5127,0.4002,0.4641 
46865.934305,0.1667,0.2928,0.0720,-0.0013,0.2724,0.1288 
46540.038985,0.5243,1.1638,-0.2688,-4.8893,-2.7883,-1.2972 
47322.850279,-0.0407,-0.0012,-0.1269,0.3338,0.6515,0.5352 
46466.339145,-2.2581,-0.7550,-0.3789,1.9669,0.5900,-0.5648 
46664.072310,0.4762,0.3022,0.3319,1.9745,0.3805,0.6155 
47128.710696,0.4766,0.3533,0.7843,-0.8027,-1.0292,-0.1719 
46646.446539,0.2451,-0.1087,0.3499,-0.6930,-0.1403,-0.6282 
46960.442822,-0.1717,0.0219,-0.2215,0.2513,-0.9485,-0.0394 
47065.776323,-0.4080,-0.3364,0.5990,-0.0375,0.8573,0.8636 
47313.351398,-0.2247,-0.4804,-0.0406,-0.0350,-0.2961,-0.1515 
46558.810580,-1.1069,2.6584,-0.8071,4.1320,3.5323,-3.4525 
46657.604013,-0.0177,-0.2717,-0.0560,-1.1491,0.2478,-0.8526 
46690.333620,0.2175,-0.1944,0.8001,2.9923,1.8496,1.2899 
47111.853839,-0.1328,0.3140,0.2493,-0.3747,0.0877,0.3761 
47005.284175,0.0059,-0.0203,0.0950,0.0576,0.1016,0.2292 
46777.062519,0.0085,0.2003,-0.3806,0.0160,0.1205,-0.1708 
46997.986532,-0.0392,-0.0610,-0.0246,-0.0670,0.1731,-0.0026 
46237.011751,3.5865,3.8822,-0.0681,1.8867,-2.7344,4.4191 
46635.791574,-1.4437,2.7171,0.5773,5.3389,1.9699,-5.3472 
47226.112248,0.2722,0.2366,0.1124,0.7677,-0.2121,-0.0065 
46992.769612,0.0535,1.6964,0.1622,3.5358,-0.3431,2.5288 
47261.635150,0.1250,-0.0596,0.3885,-0.3939,-0.1017,0.1169 
47340.521185,0.2490,0.0083,-0.1183,0.1498,-0.3693,-0.3582 
47285.819668,0.2149,0.3007,0.0650,0.6735,-0.4399,-0.5527 
46166.051639,0.3600,-0.0948,-0.8800,-0.8853,0.4939,1.2481 
46986.919440,0.1207,0.0229,0.1392,-0.1566,0.1268,-0.2009 
46131.139365,0.2303,-0.0348,0.0096,0.3770,-0.8098,-0.9216 
47047.532240,0.1429,-0.0894,-0.1417,-0.0426,0.0440,-0.2067 
46575.189811,1.0665,-0.9461,0.1968,1.0741,3.8188,-1.7451 
46796.241955,0.0841,0.0663,0.1770,0.5114,-0.3110,-0.1915 
46802.243325,-0.0165,-0.2454,0.2722,-0.0611,-0.2250,-0.0119 
47332.258683,0.4122,-0.2533,0.1336,-0.2732,-0.6507,-0.2956 
46563.972134,0.6768,-1.9189,0.3627,2.4274,3.6950,1.7169 
46687.438549,2.7434,2.7389,-0.0034,-2.7187,-1.1203,4.4477 
46815.904843,-0.5868,-0.7138,0.6238,-0.2825,1.1162,-0.1551 
46218.002719,0.4000,-0.0334,-0.4298,-1.1049,-0.4082,-1.8083 
46684.473080,-0.0375,1.2985,-0.0772,15.4859,5.3420,-0.4145 
47072.350210,-0.3370,-0.0201,-0.3437,0.0874,0.7916,0.5253 
46746.876257,0.8946,-0.5877,-0.2911,-0.2262,-0.2971,0.0023 
46942.138312,-0.0578,0.0985,-0.0517,0.1052,0.1348,0.0166 
46242.168565,-1.7868,-0.0851,-0.1118,-1.2244,-2.8679,1.9017 
46435.670837,0.5106,-1.5818,0.0772,0.4120,2.4162,0.7763 
