44146.01502,0.1747,-0.0117,-0.0272,0.3056,-0.5196,-0.1259
44146.04517,-0.0214,0.0449,0.0434,0.5362,-0.3694,-0.2368
44146.07532,0.0064,-0.0009,-0.0562,0.2272,-0.3317,-0.0551
44146.10548,0.0275,-0.0627,-0.0642,0.7782,-0.3096,-0.0852
44146.13566,-0.0564,0.0204,-0.0133,0.0121,-0.3122,-0.1097
44146.16581,0.0772,0.0972,-0.0551,0.146,-0.0634,-0.1954
44146.19596,-0.0175,-0.011,0.102,0.2543,0.0364,-0.3528
44146.22611,0.0037,-0.1721,-0.0146,0.3293,-0.0031,-0.0782
44146.25629,0.0139,0.0472,0.0002,0.1612,0.0345,-0.1497
44146.28644,-0.0185,-0.0759,0.0462,0.051,-0.1108,-0.0708
44146.3166,-0.0379,0.0552,0.0006,0.0386,-0.1049,0.0191
44146.34675,-0.0421,-0.0419,0.0105,-0.0916,-0.1389,0.0914
44146.3769,-0.033,0.0842,-0.0512,-0.103,-0.1121,0.0852
44146.40708,-0.0583,0.0044,-0.0146,-0.0148,-0.1099,-0.0013
44146.43723,-0.084,-0.1012,0.0064,-0.2165,-0.0601,0.0501
44146.46738,-0.0113,0.1081,-0.057,-0.1751,0.0464,-0.0977
44146.49753,-0.1219,-0.1948,-0.1254,0.4555,0.0729,-0.194
44146.52772,-0.101,0.1874,-0.0783,0.2012,-0.127,-0.3135
44146.55787,-0.0314,-0.2006,0.0297,0.3988,-0.107,-0.2575
44146.58802,0.0446,0.0506,-0.036,-0.2577,-0.3541,-0.0409
44146.61817,0.0207,0.0297,-0.0358,-0.2023,-0.4376,-0.0596
44146.64835,0.0101,-0.0061,0.0902,-0.2939,-0.3694,0.037
44146.6785,0.01,-0.0427,0.0362,-0.3077,-0.2871,0.0398
44146.70866,0.0133,0.0682,-0.076,-0.1352,-0.2156,0.0919
44146.73881,-0.0331,0.3283,0.1863,-0.664,-0.1443,0.0147
44146.76899,-0.0677,-0.1428,0.251,-0.2019,0.0633,0.1078
44146.79914,-0.0134,0.1295,-0.1713,-0.4428,0.16,0.3702
44146.82929,-0.0118,0.1293,-0.0843,-0.8443,0.063,0.1315
44146.85944,-0.261,0.056,-0.1103,-0.7876,-0.0275,-0.1151
44146.88959,0.0651,0.1901,-0.189,-1.006,-0.0878,-0.2067
44146.91978,-0.3811,0.0524,-0.1381,-0.8145,-0.4222,-0.3266
44146.94993,-0.1991,-0.0455,-0.2144,-0.7973,-0.6911,-0.2152
44146.98008,-0.365,-0.0092,-0.0224,-0.8352,-0.797,-0.3273
44147.01023,-0.2994,-0.0481,-0.1216,-0.5444,-0.6822,-0.4608
44147.04041,-0.323,0.0239,-0.1731,-0.3834,-0.6022,-0.7221
44147.07056,-0.2816,-0.073,-0.1492,-0.053,-0.6984,-0.625
44147.10072,-0.4302,-0.1043,-0.0817,0.2545,-0.5065,-0.8061
44147.13087,-0.2051,0.2371,-0.1347,0.3973,-0.3659,-0.684
44147.16105,-0.3135,0.0363,-0.0315,0.4693,-0.5921,-0.6022
44147.1912,-0.3009,0.1992,-0.0277,0.5784,-0.6876,-0.4519
44147.22136,-0.2502,0.3768,-0.3723,0.8817,-0.8277,-1.2976
44147.25151,-0.2941,0.1395,-0.162,1.3395,-1.3024,-0.5679
44147.28166,-0.3622,-0.2577,0.1902,1.2616,-1.1724,0.1988
44147.31184,-0.1442,0.5638,-0.4774,1.1322,-1.1234,0.8044
44147.34199,-0.2687,0.2722,-0.2473,1.7413,-0.8271,-1.0269
44147.37214,-0.1118,-0.3009,0.0015,1.1738,-0.5771,0.693
44147.40229,-0.1058,0.4937,-0.4257,0.4648,-0.2132,0.7708
44147.43248,0.0841,0.2925,-0.1453,1.8604,0.3525,-0.0447
44147.46263,0.3502,0.1352,-0.2211,0.8931,0.2565,0.3277
44147.49278,0.2176,0.153,-0.1886,0.295,0.0511,-0.0125
44147.52293,0.3385,0.3192,-0.0562,0.7382,0.6251,0.0907
44147.55311,0.0913,-0.0316,-0.052,0.5753,0.2159,0.0543
44147.58326,0.2875,0.1928,-0.1743,-0.0068,0.1365,-0.4401
44147.61342,0.1029,0.1818,0.0628,0.0961,0.0426,-0.8642
44147.64357,0.024,0.0846,-0.1234,-0.0038,-0.1471,-1.0273
44147.67375,-0.1514,0.0298,0.0473,-0.0371,-0.3019,-1.1718
44147.7039,-0.2323,-0.2017,0.031,-0.3913,-0.3177,-0.9435
