45753.25472,-0.071,2.8386,-0.2274,4.6053,-0.3557,-4.2306
45753.28487,0.8742,3.2273,-0.8113,2.0153,-1.3497,-5.6842
45753.31502,1.698,3.3102,-0.9864,2.9522,-1.4003,-6.6428
45753.3452,2.283,2.4152,-0.8545,3.0524,-1.2662,-7.1294
45753.37536,2.5157,1.2498,0.0077,0.0419,-0.9396,-6.3854
45753.40551,1.8576,0.3963,0.412,-2.3076,0.3108,-5.1116
45753.43566,1.4296,-0.3017,0.552,-2.5172,1.4234,-3.7473
45753.46581,1.4098,-0.8972,0.7563,-0.4437,2.2925,-2.091
45753.49596,1.2438,-1.4259,0.8935,1.2321,2.5373,-1.3704
45753.52614,1.0644,-1.6704,1.0331,1.2111,2.5721,-0.1252
45753.55629,0.8929,-1.7765,1.2418,-0.0343,2.3836,1.5285
45753.58645,0.6987,-1.542,1.1239,-0.6695,1.9813,3.2628
45753.6166,0.5187,-1.3965,0.9872,-1.2333,1.3538,4.5943
45753.64675,0.3516,-1.0953,0.7691,-1.2987,0.985,5.845
45753.6769,0.9231,-0.2223,0.4256,1.435,0.6475,7.1488
45753.70708,2.8791,2.4314,-1.2042,2.877,2.051,6.2445
45753.73723,3.1487,3.0283,-2.8803,-1.5276,-0.0215,2.606
45753.76738,1.0683,1.9756,-1.2088,-3.9653,-0.7226,0.9944
45753.79754,-0.0458,1.0663,-0.5423,-5.3026,-0.8797,1.1744
45753.82769,-0.7296,0.4846,-0.0399,-5.103,-1.3952,1.2938
45753.85784,-1.1349,-0.2426,0.1771,-4.8352,-1.7226,1.019
45753.88799,-1.6053,-0.3993,-0.0266,-3.0637,-1.9633,0.9392
45753.91818,-2.0771,-0.7181,0.09,-1.1356,-1.9604,0.5684
45753.94833,-2.1403,-0.7605,0.3226,-1.1078,-1.2839,0.3104
45753.97848,-1.7974,-0.6376,0.209,-0.2445,-0.6679,-0.2786
45754.00863,-1.7835,-0.5134,0.2502,0.6851,-0.125,-1.1803
45754.03878,-1.5766,-0.1557,0.3353,1.1253,0.2995,-2.0707
45754.06893,-1.2938,0.9764,0.3134,2.2216,0.8645,-2.8759
45754.09912,-0.1185,3.5436,-0.7147,4.1972,-0.6745,-4.3426
45754.12927,0.9678,4.034,-1.1924,1.5439,-1.8043,-6.7236
45754.15942,1.9265,3.6837,-1.4031,4.323,-1.7516,-7.0031
45754.18957,2.3795,1.9882,-0.5397,3.2403,-1.0422,-6.566
45754.21972,2.0282,0.3587,0.2683,-2.0282,-0.8491,-5.813
45754.24987,1.5251,-0.2159,0.4019,-3.3402,0.6606,-4.598
45754.28005,1.2384,-0.5901,0.6316,0.398,2.083,-3.5108
45754.31021,1.3889,-1.0966,1.2574,1.6744,2.0941,-2.8556
45754.34036,1.6284,-1.5096,1.5733,0.3006,2.2032,-1.5389
45754.37051,1.417,-1.2913,1.3848,-0.5226,2.242,0.3311
45754.40066,0.9978,-1.2164,1.1746,-0.7897,2.1247,2.162
45754.43081,0.7835,-1.0927,0.9977,-0.9366,1.7728,3.5004
45754.46099,0.7515,-0.9034,0.9135,-0.8598,1.6202,4.7412
45754.49114,1.4199,0.408,-0.1319,1.2501,0.7852,5.4757
45754.5213,2.413,2.5461,-2.4442,1.7784,1.3425,5.6185
45754.55145,2.1778,2.1865,-2.2294,-5.1619,-0.8165,3.5121
45754.5816,0.3416,1.7965,-0.9632,-7.1237,-1.6702,3.0261
45754.61175,-0.7833,1.6,-0.4821,-4.1325,-1.6984,3.3752
45754.64193,-1.0568,0.4634,0.0359,-2.1802,-1.8672,2.6096
45754.67208,-1.0347,-0.2376,0.3283,-2.2918,-1.9647,2.0857
45754.70223,-1.4473,-0.8109,0.3577,-1.4335,-1.8906,1.3814
45754.73239,-2.0213,-0.815,0.6099,-0.389,-1.5661,0.3135
45754.76254,-2.2521,-0.9239,0.8172,0.3315,-0.7827,-0.2862
45754.79269,-1.7694,-0.9641,0.7396,0.5342,0.0064,-0.9057
45754.82287,-1.3392,-0.7629,0.6756,0.7495,0.6185,-1.5768
45754.85301,-1.1829,0.2311,0.3996,0.0815,1.2918,-2.8134
45754.88316,-0.9747,4.0366,-1.3874,3.0274,-0.3272,-5.6507
45754.91331,0.1462,3.9614,-1.2808,2.7083,-1.4553,-7.3655
45754.94346,0.6895,2.8752,-0.9951,4.1642,-1.5807,-6.7111
45754.97362,1.6266,1.94,-1.1312,3.0611,-1.1404,-5.6182
45755.0038,1.9605,0.6164,-0.2157,-1.8044,-0.952,-5.0947
45755.03395,1.4351,0.2736,0.3803,-3.2368,0.6939,-4.3751
45755.0641,1.386,-0.1845,0.676,0.2592,1.6748,-3.036
45755.09425,1.6013,-0.8791,1.1999,1.5427,1.8916,-1.9909
45755.1244,1.5549,-1.298,1.7937,0.309,2.1674,-0.4599
45755.15455,1.1348,-1.1686,1.6265,-0.0216,2.6477,1.4835
45755.18474,0.9658,-0.898,1.277,-0.4372,2.7971,3.1301
45755.21489,0.9026,-0.7731,1.1861,-0.409,2.6495,4.1387
45755.24504,1.1498,-0.2128,0.4846,0.5027,2.4603,4.4829
45755.27519,2.1678,2.3259,-1.8832,0.4405,3.0237,5.7587
45755.30534,2.6626,2.7555,-3.0421,-2.6908,0.8244,3.6344
45755.33549,1.0039,1.7263,-1.6452,-5.2403,-0.6463,2.3559
45755.36567,-0.1559,1.426,-1.343,-5.2096,-0.8903,2.2483
45755.39583,-1.011,0.6379,-0.3458,-3.7206,-1.6801,2.5555
45755.42598,-1.1404,-0.1522,0.3393,-2.6463,-1.6895,2.3932
45755.45613,-1.2112,-0.6566,0.4853,-1.2835,-1.1534,2.0727
45755.48628,-1.6128,-0.9427,0.4611,-0.1356,-0.5371,1.2189
45755.51643,-1.8667,-1.0382,0.4138,0.4423,-0.0974,0.3544
45755.54661,-1.6871,-1.0433,0.4863,0.9795,0.2694,-0.2839
45755.57676,-1.4499,-1.132,0.5351,1.0792,0.4954,-0.9591
45755.60692,-1.2432,-0.5345,0.4881,1.6738,0.7133,-1.7247
45755.63707,-1.1207,0.5937,-0.2798,1.4975,0.7446,-2.6338
45755.66722,-1.097,2.7655,-1.5159,1.8199,-0.9608,-4.0697
45755.69737,-0.2797,3.7768,-1.3016,3.0203,-1.3247,-5.9929
45755.72755,1.0942,3.4792,-1.2627,2.9895,-1.4695,-6.362
45755.7577,1.524,1.9992,-0.7174,0.9185,-0.9445,-6.4324
45755.78785,1.6886,1.0183,0.13,-0.528,-0.4428,-5.9834
45755.81801,1.8197,0.2386,0.7816,-0.0967,0.0957,-4.8387
45755.84816,1.5277,-0.5609,1.2064,0.2792,0.3683,-3.3366
45755.87833,1.5017,-1.0304,1.315,-0.4792,0.1628,-1.8931
45755.90851,1.4467,-1.1034,1.3003,-0.3596,0.1786,-0.2842
45755.93866,1.3076,-1.1049,1.2348,-0.331,0.1483,1.3981
45755.96881,1.0985,-0.8292,1.0847,-0.1966,0.2363,2.7327
45755.99896,0.9969,-0.7967,0.8958,-0.0513,0.5023,3.7766
45756.02912,1.2286,-0.1379,0.2929,0.8885,0.194,4.3435
45756.05927,1.4433,2.4447,-1.41,0.7674,1.8384,6.3097
