"['43874.548872', '43879.042304']",0.178490411,0.278080253,0.168232348,2.185562364,0.470059749,0.588669501,0.002586667,0.012486,0.012966667,-0.324747333,0.103656667,0.075608,0.179069564,0.278730452,0.168293813,2.168541561,0.460024215,0.585749573,0.0041,0.0011,-0.0016,-0.04285,0.01085,0.0154,4,2,0.059787097,0.178973957,4,1,0.17476,0.28085737,5,2.236067977,0.104575862,0.228975388,4,2,0.505381818,2.565011044,6,2.449489743,0.353130435,0.576315955,5,2.236067977,0.313377778,0.464956375
"['43875.453605', '43879.947029']",0.193696643,0.314052041,0.191154448,2.27063658,0.496634907,0.680734215,0.005475333,0.016162,0.018683333,-0.273657333,0.086272,0.056592667,0.194267883,0.314686604,0.190876527,2.261637053,0.490722696,0.680650356,0.00745,0.00975,0.0019,-0.14335,-0.0019,0.0535,4,1.732050808,0.089428125,0.188164422,3,0,0.228372973,0.292088017,4,2.236067977,0.145270968,0.238323723,4,2.236067977,0.74485,2.657372385,5,2.236067977,0.3624,0.557548393,5,2.236067977,0.371513793,0.514111601
"['43876.358311', '43880.851749']",0.186445732,0.323538082,0.192800419,2.190940064,0.507704257,0.698527163,-0.006995333,0.013546667,0.003174667,0.000269333,0.110754,-0.031409333,0.186938627,0.324337288,0.193420092,2.1982799,0.497136597,0.700158409,0.01085,0.02535,0.0019,-0.1146,0.0176,0.04825,4,1.732050808,0.086057576,0.180100887,3,1,0.253221053,0.28038298,4,2,0.1368625,0.234720936,4,1.732050808,1.03615,2.691037097,5,2.236067977,0.388635714,0.529641591,5,2.645751311,0.337617241,0.481056066
"['43877.263019', '43881.756473']",0.167156948,0.316503547,0.20200008,1.872753107,0.425918813,0.699809929,0.021888,0.004681333,0.016926,0.064800667,-0.005723333,-0.013857333,0.166272884,0.317529125,0.201964038,1.877901801,0.427307096,0.702016686,0.0247,0.02665,0.03555,-0.16195,-0.0429,0.05895,4,1,0.113134286,0.154186863,4,1,0.255694444,0.260840637,4,1.732050808,0.16381875,0.22558741,4,1.732050808,0.874390909,2.525361466,5,2.449489743,0.322740741,0.493832803,5,2.645751311,0.377234483,0.485160922
"['43878.167763', '43882.661178']",0.155274255,0.310652297,0.195723118,1.806096854,0.409457154,0.682831281,0.010018667,0.008445333,0.022341333,0.216070667,0.028649333,-0.014183333,0.155469803,0.311577808,0.195095236,1.799132708,0.409821999,0.684971016,0.00835,0.03435,0.03115,-0.0143,-0.0151,0.04945,4,1,0.112642424,0.146008069,4,1.414213562,0.255394286,0.24951928,4,1.414213562,0.167448387,0.227009399,4,1.414213562,1.06035625,2.433750255,5,2.645751311,0.3563,0.49356529,4,2.449489743,0.333267742,0.474014359
"['43879.072455', '43883.565890']",0.118404838,0.206845509,0.146693345,1.111702641,0.31463242,0.542152242,0.000994667,0.005758,0.005638,0.062341333,-0.034154667,-0.071757333,0.118797313,0.207458034,0.147076033,1.113671743,0.31382093,0.539182769,-0.00345,0.02665,0.0116,-0.0774,-0.02565,-0.0294,4,1,0.078432353,0.120486571,4,1.414213562,0.18486,0.174604796,4,1.732050808,0.1094375,0.135788333,4,1.732050808,0.632223333,1.101216623,6,3.16227766,0.211258333,0.282626753,5,2.828427125,0.225218519,0.506445572
"['43879.977181', '43884.470606']",0.11662888,0.197008652,0.141438447,1.283237568,0.35563307,0.466557226,0.008226667,0.004664667,-0.000767333,-0.093690667,-0.017633333,-0.063421333,0.11672812,0.197613233,0.14191019,1.284100258,0.356385584,0.463775048,-0.00255,0.02505,-0.0011,-0.10865,-0.01545,-0.0684,4,1,0.081688235,0.138101001,4,1.414213562,0.194226471,0.173031462,4,1.414213562,0.099725806,0.118238488,5,1.732050808,0.59759,1.211776279,7,3.16227766,0.252668182,0.345756562,5,2.828427125,0.243080769,0.499818299
"['43880.881931', '43885.375304']",0.115055893,0.201633776,0.141043869,1.301985145,0.390120968,0.423175938,0.009941333,-0.000948,0.009832,-0.259537333,-0.080214667,0.023601333,0.115009607,0.202307032,0.141172124,1.280129119,0.383064266,0.423932752,-0.00515,0.0116,0.00895,-0.17465,-0.0605,-0.03885,4,1,0.096985294,0.134354423,4,1,0.193396875,0.170300303,4,1.732050808,0.120354839,0.114734885,4,1.732050808,0.484967742,1.201591105,6,2.828427125,0.200819048,0.381232909,5,2,0.292953571,0.523495653
"['43881.786624', '43886.280040']",0.110628204,0.204293036,0.113914599,1.465645669,0.39435832,0.350827368,0.01542,0.004135333,0.011559333,0.035550667,-0.014358,-0.043554,0.109915265,0.204935438,0.113706252,1.470123053,0.395417118,0.349279543,0.0027,0.0069,0.0008,-0.0638,-0.01015,-0.0745,4,1,0.107334286,0.129662167,4,1,0.212788235,0.181789353,4,1.732050808,0.116371875,0.109011477,4,1.414213562,0.87126129,1.420249283,5,2.449489743,0.236432,0.378327152,5,1.732050808,0.20313,0.413728491
"['43882.691329', '43887.184765']",0.130761575,0.206105403,0.116182077,1.466276474,0.419592973,0.366955601,0.022233333,0.002530667,0.013971333,0.019103333,-0.051823333,-0.061354,0.129289236,0.206780286,0.115725361,1.471063771,0.417775274,0.363002163,0.0135,0.0069,0.0083,-0.0191,-0.054,-0.06555,4,1.414213562,0.122570588,0.135252907,4,1,0.212018182,0.18245965,4,1.732050808,0.120721212,0.106310312,4,1.414213562,0.807478788,1.38894551,5,2.449489743,0.214034615,0.385330811,5,2,0.224714286,0.415879073
