"['44146.01502', '44150.50867']",0.204305164888,0.177744636675,0.198018929398,0.531791594393,0.789388707968,0.60963919641,-0.0612733333333,0.0513733333333,-0.047964,0.0273626666667,-0.527728,-0.40217,0.1955533682170396,0.17072860981771867,0.19276585695618842,0.5328663635618783,0.5890252073684421,0.45970435593517256,-0.05075,0.04605,-0.0516,0.01675,-0.50405,-0.35945,4,1.0,0.0624,0.18446831377740402,4,1.0,0.199855555556,0.14162303776362384,4,1.0,0.131513888889,0.15481006086312493,4,2.0,0.345590322581,0.6257223187936956,4,2.23606797749979,-0.34946,0.6468574716965517,5,2.0,-0.0733466666667,0.3762088146626619
"['44146.91978', '44151.41342']",0.251840340428,0.190989528858,0.205348871436,0.633258132465,0.816107927626,0.669856489406,-0.0572493333333,0.049516,-0.0511806666667,-0.0828393333333,-0.486879333333,-0.468901333333,0.24606855915561765,0.18507707231124554,0.1995347735742429,0.6299197034049717,0.6571603527049831,0.4799740513101684,-0.0669,0.03755,-0.051,-0.0612,-0.57015,-0.46155,4,1.7320508075688772,0.102712903226,0.24237982553825924,4,1.0,0.206036111111,0.17386245984813525,4,1.0,0.136511111111,0.15378795750323193,4,2.0,0.247935483871,0.7265699753170771,4,2.0,-0.242846875,0.7224142145675666,5,2.0,-0.0746033333333,0.410486851806178
"['44147.82454', '44152.31818']",0.240490129804,0.172863908321,0.200031994608,0.531958188833,0.77446178451,0.628906493421,-0.027716,0.0256,-0.0275646666667,-0.167036,-0.395391333333,-0.4424,0.23968798064239585,0.17153052871684152,0.19878740123767336,0.5067449314407986,0.6681563956026968,0.4484936953459889,-0.0143,0.021,-0.0305,-0.12955,-0.3618,-0.41,5,1.7320508075688772,0.149655172414,0.21711986581841128,4,1.0,0.165928571429,0.1573282454193229,4,1.0,0.163185714286,0.14725416031845226,4,1.4142135623730951,0.0914161290323,0.5235847553782637,4,2.0,-0.187096875,0.7287264049118337,4,1.7320508075688772,-0.0702633333333,0.33678155560452283
"['44148.7293', '44153.22293']",0.245922902417,0.199984403892,0.213244516459,0.625653713913,0.819816472877,0.662342590054,0.01257,-0.00220866666667,-0.0185326666667,-0.10332,-0.250050666667,-0.295087333333,0.2464242311774745,0.20064213256598526,0.21314935699836,0.6191308700332975,0.7833676097762355,0.5949630626735254,0.01515,0.01695,-0.01105,-0.13855,-0.16815,-0.32515,5,1.7320508075688772,0.195827586207,0.2242978980484782,4,1.0,0.142491428571,0.17987176702147717,4,1.0,0.168394117647,0.16672434869927627,4,1.7320508075688772,0.200951612903,0.686510828693895,4,2.0,-5.8064516129e-05,0.8855128633638224,4,1.7320508075688772,0.136383870968,0.4919837890938916
"['44149.63405', '44154.12769']",0.281431542653,0.255444416133,0.256556398348,0.897076588481,0.851067510444,0.858709680431,0.0313093333333,-0.015308,-0.00572733333333,-0.040632,-0.229386666667,-0.341878,0.28062150375315165,0.25583954743067033,0.25735173587773624,0.8991581331997887,0.8223172760593036,0.7903582666405027,0.0307,0.00725,-0.007,-0.1124,-0.20015,-0.3033,5,2.0,0.222314285714,0.2567306106700688,4,1.4142135623730951,0.149261764706,0.2316163390043136,4,1.4142135623730951,0.168159375,0.21833642413216944,4,1.7320508075688772,0.394870967742,0.9348829360561847,5,2.23606797749979,0.15893,0.8937119879160331,5,1.7320508075688772,0.181955172414,0.7402014593465208
"['44150.53882', '44155.03245']",0.266225378705,0.238272380551,0.240693539035,0.926817264981,0.731521707903,0.836859764118,0.0469946666667,-0.025504,-0.00694933333333,-0.1095,-0.0976446666667,-0.29828,0.26292262923653653,0.23769715938817623,0.2413992067364253,0.9234092031032823,0.7274042718481301,0.7845166765843324,0.0443,-0.01345,-0.00715,-0.15835,-0.14485,-0.22545,5,1.7320508075688772,0.223389285714,0.23716488300927738,4,1.4142135623730951,0.122860606061,0.23241510807630644,4,1.4142135623730951,0.139996774194,0.22546811819541282,4,1.4142135623730951,0.376593333333,0.9386140872486463,5,2.23606797749979,0.302507142857,0.7582685197838811,5,1.7320508075688772,0.199146428571,0.7683806856857612
"['44151.44357', '44155.93721']",0.219947186843,0.222431740691,0.231316352355,0.852488064902,0.6977138809,0.788852982458,0.0493406666667,-0.0326006666667,0.000740666666667,0.0220533333333,-0.095544,-0.238264666667,0.21505952885787857,0.22076683575973238,0.23209009390930008,0.855057722818308,0.693456475118101,0.754529261145242,0.02005,-0.0166,-0.0019,-0.0896,-0.0702,-0.08875,4,1.7320508075688772,0.1737,0.19214481170894693,4,1.0,0.0854114285714,0.1990510543013711,4,1.4142135623730951,0.124880645161,0.22724530126327488,4,1.0,0.518893333333,0.8238481442484467,5,2.6457513110645907,0.245219230769,0.7626215454702185,5,2.23606797749979,0.21487037037,0.7407461699658583
"['44152.34833', '44156.84197']",0.203563660477,0.216217928643,0.221781236357,0.868929613298,0.70791096248,0.770502796664,0.0447013333333,-0.0266173333333,-0.00136133333333,0.0712726666667,-0.0894333333333,-0.209498,0.1992602628403455,0.21529216195568424,0.22252003206307344,0.8689028489570783,0.704591563601837,0.7439589913889451,0.01115,-0.00955,0.00205,-0.02175,-0.08375,-0.0734,4,1.7320508075688772,0.124981818182,0.19166532591757673,4,1.0,0.0704837837838,0.19016079090179552,4,1.4142135623730951,0.0874757575758,0.22024681330030496,5,1.4142135623730951,0.564763333333,0.8204564240601747,5,3.1622776601683795,0.235832,0.792166884627223,6,2.449489742783178,0.229808333333,0.7780930674840039
"['44153.25308', '44157.74673']",0.173824385132,0.179872968879,0.187531293389,0.78791428912,0.538038135947,0.697396702936,0.027558,-0.0103453333333,0.00599333333333,0.0270846666667,-0.0845866666667,-0.272567333333,0.17220093276255882,0.18017681196169524,0.1880634244958589,0.7900866581250462,0.533127531321769,0.6440766842810349,0.0108,-0.00625,0.00085,-0.01795,-0.0361,-0.07185,4,1.4142135623730951,0.0860542857143,0.16065325895681473,4,1.0,0.0589638888889,0.16546028639228166,4,1.4142135623730951,0.0719029411765,0.1917037147097353,5,1.7320508075688772,0.432596551724,0.7614023947778199,5,3.3166247903554,0.096525,0.4155774403321762,6,2.6457513110645907,0.0351833333333,0.6564531525168231
"['44154.15785', '44158.65149']",0.066427339753,0.0541250785989,0.0735761954258,0.423973823406,0.375520489898,0.298586133302,0.019328,-0.00925333333333,-0.000368,0.001856,0.107604666667,-0.105308666667,0.0637661932269578,0.053506883037965115,0.07382175914654115,0.4253900991328647,0.36097863911530714,0.2803349453818363,0.00805,-0.0078,0.00135,-0.01295,0.07555,-0.0561,4,2.0,0.0628575757576,0.07548152104283136,4,1.4142135623730951,0.0239405405405,0.04161504441811786,4,1.4142135623730951,0.0285470588235,0.05682204669921125,5,1.7320508075688772,0.225846666667,0.3717178033580492,6,3.1622776601683795,0.2686875,0.4417166427084813,6,3.0,0.0516375,0.23449665208048606
