465416.4642,0.0356,-0.0061,0.0748,-0.1886,0.1229,0.5081
465416.4943,0.1183,0.021,0.0832,-0.2615,0.1307,0.6792
465416.5245,0.1609,-0.0071,0.1079,-0.4558,0.1227,0.8992
465416.5546,0.2305,-0.0173,0.1538,-0.7244,0.1967,1.2192
465416.5848,0.2699,0.0529,0.1399,-0.8236,0.0912,1.583
465416.615,0.1875,-0.0104,0.2021,-1.08,0.1323,1.86
465416.6452,0.1826,-0.024,0.2221,-1.3898,0.415,2.1441
465416.6753,0.2661,0.0491,0.216,-1.563,0.2442,2.5907
465416.7055,0.2544,-0.1163,0.4901,-2.6451,-0.1334,3.1352
465416.7356,0.2892,-0.2757,0.574,-4.8553,-0.4451,4.0788
465416.7658,0.3627,-0.2741,0.6847,-7.4409,-1.037,5.0101
465416.796,0.3688,0.0653,0.6156,-8.8461,-2.662,5.9567
465416.8262,-0.3025,0.6503,0.2121,-7.8891,-1.8983,6.4064
465416.8563,-0.4313,0.9642,-0.2607,-3.7652,-0.3237,5.3132
465416.8865,-0.3555,1.2034,-0.2937,-0.6787,0.7787,3.1863
465416.9167,-0.473,0.7567,0.4161,-1.6889,0.7906,1.7572
465416.9468,-0.5174,0.1754,0.4264,-4.7081,1.5161,1.2742
465416.977,-0.2515,0.0017,0.1178,-5.5919,1.3003,0.9378
465417.0072,-0.11,0.2806,0.0461,-3.0293,1.1961,0.8151
465417.0373,0.0427,0.405,0.1929,0.2842,0.7683,0.6194
465417.0675,0.0661,-0.0845,0.0706,0.2917,0.4931,0.058
465417.0976,0.1301,0.1325,-0.0128,-1.0393,0.5104,0.5088
465417.1278,0.1749,0.1842,0.1463,-0.6006,0.6456,-0.0725
465417.158,0.4983,-0.0975,0.2924,-2.1292,-0.1391,0.3389
465417.1882,0.4702,0.1289,0.064,-1.3027,-0.0112,0.7623
465417.2183,0.0063,0.1749,-0.0616,0.1581,0.0721,0.8419
465417.2485,-0.1051,-0.0839,0.1352,-0.5372,0.2335,0.6828
