465421.079457,0.2004,0.0930,0.0302,0.4673,0.0830,-0.3984 
465416.735640,0.2892,-0.2757,0.5740,-4.8553,-0.4451,4.0788 
465420.023674,0.1907,-0.6934,0.1294,-0.2833,-0.9309,-0.2999 
465420.838124,-0.2506,-0.1711,-0.0232,-0.0019,0.5210,-0.2363 
465419.661673,-0.1619,-0.0578,0.0244,0.0341,0.3802,0.1980 
465418.304267,0.0010,-0.0062,-0.2280,0.4007,-0.1576,0.0169 
465418.998038,-0.0411,-0.2386,0.0181,0.3674,-0.4428,0.0415 
465417.037332,0.0427,0.4050,0.1929,0.2842,0.7683,0.6194 
465416.976999,-0.2515,0.0017,0.1178,-5.5919,1.3003,0.9378 
465417.459634,-0.2221,0.0065,0.0603,0.6819,-0.0670,-0.6495 
465420.807972,0.3556,-0.1034,0.0666,0.4197,0.2884,-0.4183 
465420.053826,-0.2047,0.2346,-0.1585,-0.2577,-0.4490,0.1422 
465419.028220,0.3056,-0.3285,-0.1117,0.3412,-0.4489,0.5227 
465421.019123,-0.2583,-0.2122,0.1746,0.4003,0.1740,-0.3849 
465418.394752,0.0355,-0.0383,-0.0863,0.0766,-0.1226,0.1344 
465420.958790,-0.0505,0.1022,-0.0680,0.9163,0.4666,-0.0933 
465420.174492,-0.2279,0.3178,0.2257,0.5386,0.0191,-0.4875 
465416.795973,0.3688,0.0653,0.6156,-8.8461,-2.6620,5.9567 
465421.049305,0.1997,-0.0664,0.1822,0.4873,0.3178,-0.3870 
465195.136515,-0.0035,-0.1420,0.2267,-0.0019,-0.0716,0.3774 
465419.933190,-0.5171,0.5078,-0.0514,0.2176,0.1969,0.0000 
465417.670785,-0.1189,-0.2087,-0.0093,0.8285,-0.0634,0.1636 
465418.605903,-0.1708,0.0784,0.0144,0.0012,-0.1996,-0.1348 
465419.088553,-0.0514,-0.3675,-0.0591,0.3731,-0.0742,0.6870 
465418.967886,0.0180,-0.1940,-0.1010,0.5478,-0.5736,-0.0021 
465420.325341,0.7089,-0.3488,0.2943,0.3310,-0.3677,0.0259 
465419.993523,-0.1902,1.0072,-0.0857,-0.4747,0.0913,-0.1770 
465417.007150,-0.1100,0.2806,0.0461,-3.0293,1.1961,0.8151 
465417.851783,-0.0437,0.0879,0.1902,0.2711,-0.0131,-0.1031 
465416.856332,-0.4313,0.9642,-0.2607,-3.7652,-0.3237,5.3132 
465418.213752,-0.0521,0.1698,-0.0141,0.3513,-0.0896,0.2783 
465416.705488,0.2544,-0.1163,0.4901,-2.6451,-0.1334,3.1352 
465416.584822,0.2699,0.0529,0.1399,-0.8236,0.0912,1.5830 
465417.942268,0.0248,-0.0044,-0.1229,-0.0701,-0.1018,-0.1726 
465418.364600,0.0335,-0.0755,0.0041,0.2952,-0.2062,0.1864 
465418.002601,0.0483,0.1668,-0.1093,0.0716,0.0693,-0.1508 
465420.657158,0.2619,0.0945,0.0139,-0.4736,0.2633,-0.1758 
465195.166666,0.1142,-0.1058,0.1083,-0.1001,-0.1563,0.3360 
465420.928639,-0.1069,0.1247,-0.0851,0.0540,0.0345,-0.2046 
465417.731118,0.0306,-0.0576,0.0602,1.3125,-0.0732,0.0048 
465418.032783,0.0855,-0.1064,0.0120,-0.0950,0.0076,-0.0649 
465417.218301,0.0063,0.1749,-0.0616,0.1581,0.0721,0.8419 
465420.144341,-0.0795,0.3383,-0.0386,0.4349,0.3962,-0.4239 
465419.209219,-0.4488,0.2007,0.0870,0.6154,0.4186,0.6076 
465417.580301,0.3997,-0.6299,0.2205,-0.7843,-0.4138,1.2007 
